,visitors,name,avgDuration,timestamp,SID,weekday,hour_sin,hour_cos
1985,12,Kurpark - Eingang Ludwigstraße,4.77,2025-07-01 03:00:00+00:00,582c0036-0ce2-4015-a24d-cb6c16698996,1,0.7071067811865475,0.7071067811865476
1986,14,Kurpark - Eingang Kolonnaden,3.97,2025-07-01 03:00:00+00:00,dd520fc1-e6de-4f55-b6d8-508373be5330,1,0.7071067811865475,0.7071067811865476
1987,6,Stresemannstraße 6,16.17,2025-07-01 03:00:00+00:00,bb71e93c-fc02-464c-acf0-f2c6c453762d,1,0.7071067811865475,0.7071067811865476
1988,5,Parkstraße 4,5.38,2025-07-01 03:00:00+00:00,ee395b0b-5be7-4e62-b331-4207ba179629,1,0.7071067811865475,0.7071067811865476
1989,18,Trafohaus Zanderstraße,4.6,2025-07-01 03:00:00+00:00,dc716491-cffe-4661-bbe4-333b581a6926,1,0.7071067811865475,0.7071067811865476
1990,11,Karlstraße 15,7.43,2025-07-01 03:00:00+00:00,d5261325-e40c-4ed4-bbbf-5ce24d3de844,1,0.7071067811865475,0.7071067811865476
1991,25,Kurpark,16.43,2025-07-01 03:00:00+00:00,bc5edd25-415e-40fb-8607-ad8c0b10ea4c,1,0.7071067811865475,0.7071067811865476
1992,61,Innenstadt,16.79,2025-07-01 03:00:00+00:00,3cc1e766-97c5-4ed0-92c3-a800b5be8658,1,0.7071067811865475,0.7071067811865476
1993,9,Hauptstraße 8,7.58,2025-07-01 03:00:00+00:00,481da5b9-afd5-44c5-b29b-6c3e23a59bcb,1,0.7071067811865475,0.7071067811865476
1994,4,Schulstraße 6,4.82,2025-07-01 03:00:00+00:00,c294766d-4a58-496f-b00e-665dc626bdea,1,0.7071067811865475,0.7071067811865476
1995,5,Karlstraße 6,16.1,2025-07-01 03:00:00+00:00,4ff66154-8c30-4f61-9e54-d5c1744c117c,1,0.7071067811865475,0.7071067811865476
1996,3,Kurpark - Großer Teich - Toilette,13.92,2025-07-01 03:00:00+00:00,f00542a3-5edf-4ea5-bc4b-81e4d4936262,1,0.7071067811865475,0.7071067811865476
1997,11,Karlstraße 15,8.56,2025-07-01 03:00:00+00:00,d5261325-e40c-4ed4-bbbf-5ce24d3de844,1,0.7071067811865475,0.7071067811865476
1998,6,Stresemannstraße 38,7.97,2025-07-01 03:00:00+00:00,4275b813-3d57-4b01-93a2-7d8271130792,1,0.7071067811865475,0.7071067811865476
1999,5,Karlstraße 6,12.74,2025-07-01 03:00:00+00:00,4ff66154-8c30-4f61-9e54-d5c1744c117c,1,0.7071067811865475,0.7071067811865476
2000,9,Hauptstraße 8,6.72,2025-07-01 03:00:00+00:00,481da5b9-afd5-44c5-b29b-6c3e23a59bcb,1,0.7071067811865475,0.7071067811865476
2001,9,Kurpark - Eingang Kurhaus,3.82,2025-07-01 03:00:00+00:00,26213d2d-2954-4312-b42a-a6b323764086,1,0.7071067811865475,0.7071067811865476
2002,26,Kurpark,21.1,2025-07-01 03:00:00+00:00,bc5edd25-415e-40fb-8607-ad8c0b10ea4c,1,0.7071067811865475,0.7071067811865476
2003,7,Kurpark - Großer Teich Nord Ost,7.13,2025-07-01 03:00:00+00:00,4e3bbfd4-bb31-424b-99d7-b67ec0a4e026,1,0.7071067811865475,0.7071067811865476
2004,8,Reinhardstraße 2,31.39,2025-07-01 03:00:00+00:00,db726d5d-f282-4977-ad4f-400853262062,1,0.7071067811865475,0.7071067811865476
2005,9,Hauptstraße 8,4.64,2025-07-01 03:00:00+00:00,481da5b9-afd5-44c5-b29b-6c3e23a59bcb,1,0.7071067811865475,0.7071067811865476
2006,18,Trafohaus Zanderstraße,5.34,2025-07-01 03:00:00+00:00,dc716491-cffe-4661-bbe4-333b581a6926,1,0.7071067811865475,0.7071067811865476
2007,18,Kurstraße 7,4.12,2025-07-01 03:00:00+00:00,ee12f4cf-9fbe-4c2a-b3fb-7783a3d78355,1,0.7071067811865475,0.7071067811865476
2008,64,Innenstadt,29.1,2025-07-01 03:00:00+00:00,3cc1e766-97c5-4ed0-92c3-a800b5be8658,1,0.7071067811865475,0.7071067811865476
2009,4,Parkstraße 24,20.38,2025-07-01 03:00:00+00:00,fdf97c35-96ee-44ef-8d7f-f8c48f9b4eb8,1,0.7071067811865475,0.7071067811865476
2010,10,Friedrichstraße 1,7.99,2025-07-01 03:00:00+00:00,63ac919d-a2a0-46be-8114-b46853b5c63c,1,0.7071067811865475,0.7071067811865476
2011,10,Friedrichstraße 1,18.6,2025-07-01 03:00:00+00:00,63ac919d-a2a0-46be-8114-b46853b5c63c,1,0.7071067811865475,0.7071067811865476
2012,9,Hauptstraße 8,7.78,2025-07-01 03:00:00+00:00,481da5b9-afd5-44c5-b29b-6c3e23a59bcb,1,0.7071067811865475,0.7071067811865476
2013,4,Parkstraße 24,17.02,2025-07-01 03:00:00+00:00,fdf97c35-96ee-44ef-8d7f-f8c48f9b4eb8,1,0.7071067811865475,0.7071067811865476
2014,6,Stresemannstraße 6,9.81,2025-07-01 03:00:00+00:00,bb71e93c-fc02-464c-acf0-f2c6c453762d,1,0.7071067811865475,0.7071067811865476
2015,5,Parkstraße 4,5.55,2025-07-01 03:00:00+00:00,ee395b0b-5be7-4e62-b331-4207ba179629,1,0.7071067811865475,0.7071067811865476
2016,10,Friedrichstraße 1,28.05,2025-07-01 03:00:00+00:00,63ac919d-a2a0-46be-8114-b46853b5c63c,1,0.7071067811865475,0.7071067811865476
2017,10,Alicestraße 2,23.41,2025-07-01 03:00:00+00:00,d52b73da-cc5a-4e5d-83dd-3c028d3435ca,1,0.7071067811865475,0.7071067811865476
2018,8,Kurpark - Eingang Kurhaus,4.93,2025-07-01 03:00:00+00:00,26213d2d-2954-4312-b42a-a6b323764086,1,0.7071067811865475,0.7071067811865476
2019,6,Stresemannstraße 6,11.9,2025-07-01 03:00:00+00:00,bb71e93c-fc02-464c-acf0-f2c6c453762d,1,0.7071067811865475,0.7071067811865476
2020,6,Kurpark - Großer Teich Süd Ost,8.37,2025-07-01 03:00:00+00:00,444377cc-f3b9-45ed-984c-4a8bb6586feb,1,0.7071067811865475,0.7071067811865476
2021,7,Hauptstraße 36,7.77,2025-07-01 03:00:00+00:00,b8419dcf-9ac6-4dab-9a7b-8af4718b74e1,1,0.7071067811865475,0.7071067811865476
2022,62,Innenstadt,24.05,2025-07-01 03:00:00+00:00,3cc1e766-97c5-4ed0-92c3-a800b5be8658,1,0.7071067811865475,0.7071067811865476
2023,7,Friedrichstraße 11,6.4,2025-07-01 03:00:00+00:00,cca912bc-7296-42fe-a37c-6f19b2840556,1,0.7071067811865475,0.7071067811865476
2024,7,Kurpark - Eingang Sprudelhof,4.51,2025-07-01 03:00:00+00:00,b0d968cd-ded3-4953-b99f-2cb5fabd086d,1,0.7071067811865475,0.7071067811865476
2025,7,Friedrichstraße 11,6.87,2025-07-01 03:00:00+00:00,cca912bc-7296-42fe-a37c-6f19b2840556,1,0.7071067811865475,0.7071067811865476
2026,5,Stresemannstraße 38,2.94,2025-07-01 03:00:00+00:00,4275b813-3d57-4b01-93a2-7d8271130792,1,0.7071067811865475,0.7071067811865476
2027,12,Kurpark - Eingang Ludwigstraße,4.6,2025-07-01 03:00:00+00:00,582c0036-0ce2-4015-a24d-cb6c16698996,1,0.7071067811865475,0.7071067811865476
2028,18,Kurstraße 7,6.54,2025-07-01 03:00:00+00:00,ee12f4cf-9fbe-4c2a-b3fb-7783a3d78355,1,0.7071067811865475,0.7071067811865476
2029,18,Trafohaus Zanderstraße,5.55,2025-07-01 03:00:00+00:00,dc716491-cffe-4661-bbe4-333b581a6926,1,0.7071067811865475,0.7071067811865476
2030,18,Kurstraße 7,4.88,2025-07-01 03:00:00+00:00,ee12f4cf-9fbe-4c2a-b3fb-7783a3d78355,1,0.7071067811865475,0.7071067811865476
2031,10,Friedrichstraße 1,16.62,2025-07-01 03:00:00+00:00,63ac919d-a2a0-46be-8114-b46853b5c63c,1,0.7071067811865475,0.7071067811865476
2032,6,Hauptstraße 36,10.77,2025-07-01 03:00:00+00:00,b8419dcf-9ac6-4dab-9a7b-8af4718b74e1,1,0.7071067811865475,0.7071067811865476
2033,12,Kurpark - Eingang Ludwigstraße,3.88,2025-07-01 03:00:00+00:00,582c0036-0ce2-4015-a24d-cb6c16698996,1,0.7071067811865475,0.7071067811865476
2034,26,Kurpark,21.25,2025-07-01 03:00:00+00:00,bc5edd25-415e-40fb-8607-ad8c0b10ea4c,1,0.7071067811865475,0.7071067811865476
2035,9,Alicestraße 2,6.52,2025-07-01 03:00:00+00:00,d52b73da-cc5a-4e5d-83dd-3c028d3435ca,1,0.7071067811865475,0.7071067811865476
2036,7,Kurpark - Eingang Sprudelhof,3.43,2025-07-01 03:00:00+00:00,b0d968cd-ded3-4953-b99f-2cb5fabd086d,1,0.7071067811865475,0.7071067811865476
2037,4,Reinhardstraße 19,6.83,2025-07-01 03:00:00+00:00,7d06c31f-aa88-4c5b-8280-565243350ad8,1,0.7071067811865475,0.7071067811865476
2038,11,Karlstraße 15,7.85,2025-07-01 03:00:00+00:00,d5261325-e40c-4ed4-bbbf-5ce24d3de844,1,0.7071067811865475,0.7071067811865476
2039,8,Reinhardstraße 2,31.75,2025-07-01 03:00:00+00:00,db726d5d-f282-4977-ad4f-400853262062,1,0.7071067811865475,0.7071067811865476
2040,10,Kurpark - Zentrum Süd,4.36,2025-07-01 03:00:00+00:00,d1a25cbb-e2d7-49d7-a75b-0e570b6d1e88,1,0.7071067811865475,0.7071067811865476
2041,2,Rosengarten,8.19,2025-07-01 03:00:00+00:00,ba9989f9-0b51-4f44-955c-c4ac37d21bda,1,0.7071067811865475,0.7071067811865476
2042,25,Kurpark,18.65,2025-07-01 03:00:00+00:00,bc5edd25-415e-40fb-8607-ad8c0b10ea4c,1,0.7071067811865475,0.7071067811865476
2043,6,Karlstraße 6,42.24,2025-07-01 03:00:00+00:00,4ff66154-8c30-4f61-9e54-d5c1744c117c,1,0.7071067811865475,0.7071067811865476
2044,7,Hauptstraße 36,11.53,2025-07-01 03:00:00+00:00,b8419dcf-9ac6-4dab-9a7b-8af4718b74e1,1,0.7071067811865475,0.7071067811865476
2045,13,Kurstraße 13,6.59,2025-07-01 03:00:00+00:00,e43beee4-de88-43f8-9c31-c3f0d5dc1451,1,0.7071067811865475,0.7071067811865476
2046,9,Kurpark - Zentrum Süd,2.69,2025-07-01 03:00:00+00:00,d1a25cbb-e2d7-49d7-a75b-0e570b6d1e88,1,0.7071067811865475,0.7071067811865476
2047,8,Kurpark - Eingang Kurhaus,4.57,2025-07-01 03:00:00+00:00,26213d2d-2954-4312-b42a-a6b323764086,1,0.7071067811865475,0.7071067811865476
2048,5,Kurpark - Großer Teich Süd Ost,7.87,2025-07-01 03:00:00+00:00,444377cc-f3b9-45ed-984c-4a8bb6586feb,1,0.7071067811865475,0.7071067811865476
2049,27,Parkstraße 24,7.55,2025-07-01 04:00:00+00:00,fdf97c35-96ee-44ef-8d7f-f8c48f9b4eb8,1,0.8660254037844386,0.5000000000000001
2050,22,Kurpark - Eingang Ludwigstraße,12.86,2025-07-01 04:00:00+00:00,582c0036-0ce2-4015-a24d-cb6c16698996,1,0.8660254037844386,0.5000000000000001
2051,11,Kurpark - Großer Teich Nord Ost,4.68,2025-07-01 04:00:00+00:00,4e3bbfd4-bb31-424b-99d7-b67ec0a4e026,1,0.8660254037844386,0.5000000000000001
2052,18,Parkstraße 4,4.65,2025-07-01 04:00:00+00:00,ee395b0b-5be7-4e62-b331-4207ba179629,1,0.8660254037844386,0.5000000000000001
2053,17,Stresemannstraße 6,5.42,2025-07-01 04:00:00+00:00,bb71e93c-fc02-464c-acf0-f2c6c453762d,1,0.8660254037844386,0.5000000000000001
2054,123,Innenstadt,19.26,2025-07-01 04:00:00+00:00,3cc1e766-97c5-4ed0-92c3-a800b5be8658,1,0.8660254037844386,0.5000000000000001
2055,17,Stresemannstraße 6,6.42,2025-07-01 04:00:00+00:00,bb71e93c-fc02-464c-acf0-f2c6c453762d,1,0.8660254037844386,0.5000000000000001
2056,11,Hauptstraße 8,13.01,2025-07-01 04:00:00+00:00,481da5b9-afd5-44c5-b29b-6c3e23a59bcb,1,0.8660254037844386,0.5000000000000001
2057,26,Kurstraße 13,10.57,2025-07-01 04:00:00+00:00,e43beee4-de88-43f8-9c31-c3f0d5dc1451,1,0.8660254037844386,0.5000000000000001
2058,12,Rosengarten,9.58,2025-07-01 04:00:00+00:00,ba9989f9-0b51-4f44-955c-c4ac37d21bda,1,0.8660254037844386,0.5000000000000001
2059,4,Schulstraße 6,2.39,2025-07-01 04:00:00+00:00,c294766d-4a58-496f-b00e-665dc626bdea,1,0.8660254037844386,0.5000000000000001
2060,20,Kurpark - Großer Teich Süd Ost,10.77,2025-07-01 04:00:00+00:00,444377cc-f3b9-45ed-984c-4a8bb6586feb,1,0.8660254037844386,0.5000000000000001
2061,11,Alicestraße 2,6.14,2025-07-01 04:00:00+00:00,d52b73da-cc5a-4e5d-83dd-3c028d3435ca,1,0.8660254037844386,0.5000000000000001
2062,11,Alicestraße 2,6.2,2025-07-01 04:00:00+00:00,d52b73da-cc5a-4e5d-83dd-3c028d3435ca,1,0.8660254037844386,0.5000000000000001
2063,21,Kurpark - Eingang Sprudelhof,12.27,2025-07-01 04:00:00+00:00,b0d968cd-ded3-4953-b99f-2cb5fabd086d,1,0.8660254037844386,0.5000000000000001
2064,22,Trafohaus Zanderstraße,10.1,2025-07-01 04:00:00+00:00,dc716491-cffe-4661-bbe4-333b581a6926,1,0.8660254037844386,0.5000000000000001
2065,16,Hauptstraße 52 Marktplatz,5.16,2025-07-01 04:00:00+00:00,5ee75133-74ce-4a65-ac22-be263ad8566a,1,0.8660254037844386,0.5000000000000001
2066,16,Friedrichstraße 1,8.86,2025-07-01 04:00:00+00:00,63ac919d-a2a0-46be-8114-b46853b5c63c,1,0.8660254037844386,0.5000000000000001
2067,12,Hauptstraße 36,7.22,2025-07-01 04:00:00+00:00,b8419dcf-9ac6-4dab-9a7b-8af4718b74e1,1,0.8660254037844386,0.5000000000000001
2068,20,Kurpark - Großer Teich Süd Ost,11.68,2025-07-01 04:00:00+00:00,444377cc-f3b9-45ed-984c-4a8bb6586feb,1,0.8660254037844386,0.5000000000000001
2069,15,Reinhardstraße 19,5.19,2025-07-01 04:00:00+00:00,7d06c31f-aa88-4c5b-8280-565243350ad8,1,0.8660254037844386,0.5000000000000001
2070,11,Hauptstraße 8,13.39,2025-07-01 04:00:00+00:00,481da5b9-afd5-44c5-b29b-6c3e23a59bcb,1,0.8660254037844386,0.5000000000000001
2071,20,Friedrichstraße 11,12.29,2025-07-01 04:00:00+00:00,cca912bc-7296-42fe-a37c-6f19b2840556,1,0.8660254037844386,0.5000000000000001
2072,21,Kurpark - Eingang Kolonnaden,3.94,2025-07-01 04:00:00+00:00,dd520fc1-e6de-4f55-b6d8-508373be5330,1,0.8660254037844386,0.5000000000000001
2073,29,Reinhardstraße 2,6.67,2025-07-01 04:00:00+00:00,db726d5d-f282-4977-ad4f-400853262062,1,0.8660254037844386,0.5000000000000001
2074,20,Kurpark - Eingang Sprudelhof,6.79,2025-07-01 04:00:00+00:00,b0d968cd-ded3-4953-b99f-2cb5fabd086d,1,0.8660254037844386,0.5000000000000001
2075,11,Kurpark - Großer Teich Nord Ost,4.01,2025-07-01 04:00:00+00:00,4e3bbfd4-bb31-424b-99d7-b67ec0a4e026,1,0.8660254037844386,0.5000000000000001
2076,23,Kurpark - Eingang Kurhaus,3.44,2025-07-01 04:00:00+00:00,26213d2d-2954-4312-b42a-a6b323764086,1,0.8660254037844386,0.5000000000000001
2077,23,Kurpark - Eingang Ludwigstraße,13.79,2025-07-01 04:00:00+00:00,582c0036-0ce2-4015-a24d-cb6c16698996,1,0.8660254037844386,0.5000000000000001
2078,46,Kurstraße 7,7.38,2025-07-01 04:00:00+00:00,ee12f4cf-9fbe-4c2a-b3fb-7783a3d78355,1,0.8660254037844386,0.5000000000000001
2079,65,Kurpark,18.4,2025-07-01 04:00:00+00:00,bc5edd25-415e-40fb-8607-ad8c0b10ea4c,1,0.8660254037844386,0.5000000000000001
2080,17,Stresemannstraße 6,5.83,2025-07-01 04:00:00+00:00,bb71e93c-fc02-464c-acf0-f2c6c453762d,1,0.8660254037844386,0.5000000000000001
2081,22,Kurpark - Eingang Ludwigstraße,12.12,2025-07-01 04:00:00+00:00,582c0036-0ce2-4015-a24d-cb6c16698996,1,0.8660254037844386,0.5000000000000001
2082,12,Rosengarten,5.42,2025-07-01 04:00:00+00:00,ba9989f9-0b51-4f44-955c-c4ac37d21bda,1,0.8660254037844386,0.5000000000000001
2083,20,Kurpark - Großer Teich Süd Ost,9.35,2025-07-01 04:00:00+00:00,444377cc-f3b9-45ed-984c-4a8bb6586feb,1,0.8660254037844386,0.5000000000000001
2084,23,Kurpark - Eingang Ludwigstraße,13.6,2025-07-01 04:00:00+00:00,582c0036-0ce2-4015-a24d-cb6c16698996,1,0.8660254037844386,0.5000000000000001
2085,10,Hauptstraße 8,8.48,2025-07-01 04:00:00+00:00,481da5b9-afd5-44c5-b29b-6c3e23a59bcb,1,0.8660254037844386,0.5000000000000001
2086,11,Alicestraße 2,6.46,2025-07-01 04:00:00+00:00,d52b73da-cc5a-4e5d-83dd-3c028d3435ca,1,0.8660254037844386,0.5000000000000001
2087,16,Hauptstraße 52 Marktplatz,5.53,2025-07-01 04:00:00+00:00,5ee75133-74ce-4a65-ac22-be263ad8566a,1,0.8660254037844386,0.5000000000000001
2088,6,Kurpark - Zentrum Süd,2.46,2025-07-01 04:00:00+00:00,d1a25cbb-e2d7-49d7-a75b-0e570b6d1e88,1,0.8660254037844386,0.5000000000000001
2089,11,Kurpark - Großer Teich Nord Ost,4.73,2025-07-01 04:00:00+00:00,4e3bbfd4-bb31-424b-99d7-b67ec0a4e026,1,0.8660254037844386,0.5000000000000001
2090,14,Karlstraße 6,8.56,2025-07-01 04:00:00+00:00,4ff66154-8c30-4f61-9e54-d5c1744c117c,1,0.8660254037844386,0.5000000000000001
2091,123,Innenstadt,15.2,2025-07-01 04:00:00+00:00,3cc1e766-97c5-4ed0-92c3-a800b5be8658,1,0.8660254037844386,0.5000000000000001
2092,124,Innenstadt,23.19,2025-07-01 04:00:00+00:00,3cc1e766-97c5-4ed0-92c3-a800b5be8658,1,0.8660254037844386,0.5000000000000001
2093,29,Reinhardstraße 2,6.83,2025-07-01 04:00:00+00:00,db726d5d-f282-4977-ad4f-400853262062,1,0.8660254037844386,0.5000000000000001
2094,4,Kurpark - Eingang Parkstraße,4.34,2025-07-01 04:00:00+00:00,b40103c5-1f38-4c15-9781-8788ae4790da,1,0.8660254037844386,0.5000000000000001
2095,27,Parkstraße 24,8.25,2025-07-01 04:00:00+00:00,fdf97c35-96ee-44ef-8d7f-f8c48f9b4eb8,1,0.8660254037844386,0.5000000000000001
2096,18,Parkstraße 4,5.54,2025-07-01 04:00:00+00:00,ee395b0b-5be7-4e62-b331-4207ba179629,1,0.8660254037844386,0.5000000000000001
2097,14,Karlstraße 6,9.37,2025-07-01 04:00:00+00:00,4ff66154-8c30-4f61-9e54-d5c1744c117c,1,0.8660254037844386,0.5000000000000001
2098,16,Hauptstraße 52 Marktplatz,4.82,2025-07-01 04:00:00+00:00,5ee75133-74ce-4a65-ac22-be263ad8566a,1,0.8660254037844386,0.5000000000000001
2099,15,Reinhardstraße 19,4.7,2025-07-01 04:00:00+00:00,7d06c31f-aa88-4c5b-8280-565243350ad8,1,0.8660254037844386,0.5000000000000001
2100,8,Stresemannstraße 38,6.95,2025-07-01 04:00:00+00:00,4275b813-3d57-4b01-93a2-7d8271130792,1,0.8660254037844386,0.5000000000000001
2101,46,Kurstraße 7,8.05,2025-07-01 04:00:00+00:00,ee12f4cf-9fbe-4c2a-b3fb-7783a3d78355,1,0.8660254037844386,0.5000000000000001
2102,63,Kurpark,13.13,2025-07-01 04:00:00+00:00,bc5edd25-415e-40fb-8607-ad8c0b10ea4c,1,0.8660254037844386,0.5000000000000001
2103,46,Kurstraße 7,6.55,2025-07-01 04:00:00+00:00,ee12f4cf-9fbe-4c2a-b3fb-7783a3d78355,1,0.8660254037844386,0.5000000000000001
2104,11,Alicestraße 2,7.86,2025-07-01 04:00:00+00:00,d52b73da-cc5a-4e5d-83dd-3c028d3435ca,1,0.8660254037844386,0.5000000000000001
2105,15,Kurpark - Großer Teich - Toilette,5.85,2025-07-01 04:00:00+00:00,f00542a3-5edf-4ea5-bc4b-81e4d4936262,1,0.8660254037844386,0.5000000000000001
2106,16,Friedrichstraße 1,8.71,2025-07-01 04:00:00+00:00,63ac919d-a2a0-46be-8114-b46853b5c63c,1,0.8660254037844386,0.5000000000000001
2107,12,Hauptstraße 36,6.96,2025-07-01 04:00:00+00:00,b8419dcf-9ac6-4dab-9a7b-8af4718b74e1,1,0.8660254037844386,0.5000000000000001
2108,21,Kurpark - Eingang Sprudelhof,12.4,2025-07-01 04:00:00+00:00,b0d968cd-ded3-4953-b99f-2cb5fabd086d,1,0.8660254037844386,0.5000000000000001
2109,15,Reinhardstraße 19,4.68,2025-07-01 04:00:00+00:00,7d06c31f-aa88-4c5b-8280-565243350ad8,1,0.8660254037844386,0.5000000000000001
2110,21,Friedrichstraße 11,14.27,2025-07-01 04:00:00+00:00,cca912bc-7296-42fe-a37c-6f19b2840556,1,0.8660254037844386,0.5000000000000001
2111,18,Parkstraße 4,4.87,2025-07-01 04:00:00+00:00,ee395b0b-5be7-4e62-b331-4207ba179629,1,0.8660254037844386,0.5000000000000001
2112,20,Kurpark - Großer Teich Süd Ost,8.75,2025-07-01 04:00:00+00:00,444377cc-f3b9-45ed-984c-4a8bb6586feb,1,0.8660254037844386,0.5000000000000001
2113,26,Kurstraße 13,9.99,2025-07-01 04:00:00+00:00,e43beee4-de88-43f8-9c31-c3f0d5dc1451,1,0.8660254037844386,0.5000000000000001
2114,27,Parkstraße 24,8.19,2025-07-01 04:00:00+00:00,fdf97c35-96ee-44ef-8d7f-f8c48f9b4eb8,1,0.8660254037844386,0.5000000000000001
2115,8,Stresemannstraße 38,6.97,2025-07-01 04:00:00+00:00,4275b813-3d57-4b01-93a2-7d8271130792,1,0.8660254037844386,0.5000000000000001
2116,34,Karlstraße 15,13.12,2025-07-01 04:00:00+00:00,d5261325-e40c-4ed4-bbbf-5ce24d3de844,1,0.8660254037844386,0.5000000000000001
2117,20,Kurpark - Eingang Sprudelhof,6.99,2025-07-01 04:00:00+00:00,b0d968cd-ded3-4953-b99f-2cb5fabd086d,1,0.8660254037844386,0.5000000000000001
2118,21,Friedrichstraße 11,17.2,2025-07-01 04:00:00+00:00,cca912bc-7296-42fe-a37c-6f19b2840556,1,0.8660254037844386,0.5000000000000001
2119,18,Parkstraße 4,5.25,2025-07-01 04:00:00+00:00,ee395b0b-5be7-4e62-b331-4207ba179629,1,0.8660254037844386,0.5000000000000001
2120,34,Karlstraße 15,11.33,2025-07-01 04:00:00+00:00,d5261325-e40c-4ed4-bbbf-5ce24d3de844,1,0.8660254037844386,0.5000000000000001
2121,23,Kurpark - Eingang Kurhaus,3.5,2025-07-01 04:00:00+00:00,26213d2d-2954-4312-b42a-a6b323764086,1,0.8660254037844386,0.5000000000000001
2122,25,Kurstraße 13,5.82,2025-07-01 04:00:00+00:00,e43beee4-de88-43f8-9c31-c3f0d5dc1451,1,0.8660254037844386,0.5000000000000001
2123,12,Hauptstraße 36,6.66,2025-07-01 04:00:00+00:00,b8419dcf-9ac6-4dab-9a7b-8af4718b74e1,1,0.8660254037844386,0.5000000000000001
2124,22,Kurpark - Eingang Kurhaus,3.25,2025-07-01 04:00:00+00:00,26213d2d-2954-4312-b42a-a6b323764086,1,0.8660254037844386,0.5000000000000001
2125,23,Kurpark - Eingang Kurhaus,3.43,2025-07-01 04:00:00+00:00,26213d2d-2954-4312-b42a-a6b323764086,1,0.8660254037844386,0.5000000000000001
2126,29,Reinhardstraße 2,5.7,2025-07-01 04:00:00+00:00,db726d5d-f282-4977-ad4f-400853262062,1,0.8660254037844386,0.5000000000000001
2127,65,Kurpark,16.89,2025-07-01 04:00:00+00:00,bc5edd25-415e-40fb-8607-ad8c0b10ea4c,1,0.8660254037844386,0.5000000000000001
2128,17,Friedrichstraße 1,6.83,2025-07-01 04:00:00+00:00,63ac919d-a2a0-46be-8114-b46853b5c63c,1,0.8660254037844386,0.5000000000000001
2129,20,Kurpark - Eingang Kolonnaden,3.97,2025-07-01 04:00:00+00:00,dd520fc1-e6de-4f55-b6d8-508373be5330,1,0.8660254037844386,0.5000000000000001
2130,64,Kurpark,12.71,2025-07-01 04:00:00+00:00,bc5edd25-415e-40fb-8607-ad8c0b10ea4c,1,0.8660254037844386,0.5000000000000001
2131,29,Reinhardstraße 2,6.35,2025-07-01 04:00:00+00:00,db726d5d-f282-4977-ad4f-400853262062,1,0.8660254037844386,0.5000000000000001
2132,20,Kurpark - Eingang Kolonnaden,3.8,2025-07-01 04:00:00+00:00,dd520fc1-e6de-4f55-b6d8-508373be5330,1,0.8660254037844386,0.5000000000000001
2133,15,Kurpark - Großer Teich - Toilette,7.05,2025-07-01 04:00:00+00:00,f00542a3-5edf-4ea5-bc4b-81e4d4936262,1,0.8660254037844386,0.5000000000000001
2134,16,Friedrichstraße 1,8.46,2025-07-01 04:00:00+00:00,63ac919d-a2a0-46be-8114-b46853b5c63c,1,0.8660254037844386,0.5000000000000001
2135,22,Trafohaus Zanderstraße,9.68,2025-07-01 04:00:00+00:00,dc716491-cffe-4661-bbe4-333b581a6926,1,0.8660254037844386,0.5000000000000001
2136,11,Hauptstraße 8,12.28,2025-07-01 04:00:00+00:00,481da5b9-afd5-44c5-b29b-6c3e23a59bcb,1,0.8660254037844386,0.5000000000000001
2137,34,Karlstraße 15,12.49,2025-07-01 04:00:00+00:00,d5261325-e40c-4ed4-bbbf-5ce24d3de844,1,0.8660254037844386,0.5000000000000001
2138,21,Trafohaus Zanderstraße,6.91,2025-07-01 04:00:00+00:00,dc716491-cffe-4661-bbe4-333b581a6926,1,0.8660254037844386,0.5000000000000001
2139,4,Schulstraße 6,1.42,2025-07-01 04:00:00+00:00,c294766d-4a58-496f-b00e-665dc626bdea,1,0.8660254037844386,0.5000000000000001
2140,12,Kurpark - Großer Teich Nord Ost,4.1,2025-07-01 04:00:00+00:00,4e3bbfd4-bb31-424b-99d7-b67ec0a4e026,1,0.8660254037844386,0.5000000000000001
2141,21,Kurpark - Eingang Kolonnaden,3.91,2025-07-01 04:00:00+00:00,dd520fc1-e6de-4f55-b6d8-508373be5330,1,0.8660254037844386,0.5000000000000001
2142,20,Friedrichstraße 11,10.85,2025-07-01 04:00:00+00:00,cca912bc-7296-42fe-a37c-6f19b2840556,1,0.8660254037844386,0.5000000000000001
2143,16,Hauptstraße 52 Marktplatz,5.44,2025-07-01 04:00:00+00:00,5ee75133-74ce-4a65-ac22-be263ad8566a,1,0.8660254037844386,0.5000000000000001
2144,15,Reinhardstraße 19,5.75,2025-07-01 04:00:00+00:00,7d06c31f-aa88-4c5b-8280-565243350ad8,1,0.8660254037844386,0.5000000000000001
2145,34,Karlstraße 15,9.58,2025-07-01 04:00:00+00:00,d5261325-e40c-4ed4-bbbf-5ce24d3de844,1,0.8660254037844386,0.5000000000000001
2146,25,Kurstraße 13,5.0,2025-07-01 04:00:00+00:00,e43beee4-de88-43f8-9c31-c3f0d5dc1451,1,0.8660254037844386,0.5000000000000001
2147,5,Kurpark - Großer Teich - Toilette,6.41,2025-07-01 05:00:00+00:00,f00542a3-5edf-4ea5-bc4b-81e4d4936262,1,0.9659258262890683,0.25881904510252074
