,name,SID,timestamp,visitors,avgDuration,weekday,hour_sin,hour_cos,weekday_sin,weekday_cos,injected_value,anomaly
573,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-10 01:00:00+02:00,20.0,36.96,3,0.2588190451025207,0.9659258262890684,0.4338837391175582,-0.900968867902419,20.0,0.0
574,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-10 02:00:00+02:00,19.0,26.456,3,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,19.0,0.0
575,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-10 03:00:00+02:00,14.0,22.00333333333333,3,0.7071067811865475,0.7071067811865476,0.4338837391175582,-0.900968867902419,14.0,0.0
576,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-10 04:00:00+02:00,16.0,27.57,3,0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419,16.0,0.0
577,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-10 05:00:00+02:00,48.0,20.875,3,0.9659258262890684,0.2588190451025207,0.4338837391175582,-0.900968867902419,0.0,1.0
578,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-10 06:00:00+02:00,101.0,20.96,3,1.0,6.123233995736766e-17,0.4338837391175582,-0.900968867902419,101.0,0.0
579,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-10 07:00:00+02:00,206.0,16.7375,3,0.9659258262890684,-0.2588190451025206,0.4338837391175582,-0.900968867902419,206.0,0.0
580,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-10 08:00:00+02:00,279.0,19.05,3,0.8660254037844387,-0.4999999999999998,0.4338837391175582,-0.900968867902419,279.0,0.0
581,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-10 09:00:00+02:00,344.0,20.235,3,0.7071067811865476,-0.7071067811865475,0.4338837391175582,-0.900968867902419,772.5450362145814,1.0
582,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-10 10:00:00+02:00,403.0,20.2175,3,0.4999999999999999,-0.8660254037844387,0.4338837391175582,-0.900968867902419,403.0,0.0
583,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-10 11:00:00+02:00,532.0,20.7425,3,0.258819045102521,-0.9659258262890682,0.4338837391175582,-0.900968867902419,532.0,0.0
584,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-10 12:00:00+02:00,618.0,18.1975,3,1.2246467991473532e-16,-1.0,0.4338837391175582,-0.900968867902419,618.0,0.0
585,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-10 13:00:00+02:00,564.0,16.9575,3,-0.2588190451025208,-0.9659258262890684,0.4338837391175582,-0.900968867902419,564.0,0.0
586,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-10 14:00:00+02:00,430.0,13.0325,3,-0.4999999999999997,-0.8660254037844388,0.4338837391175582,-0.900968867902419,430.0,0.0
587,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-10 15:00:00+02:00,646.0,21.405,3,-0.7071067811865471,-0.7071067811865479,0.4338837391175582,-0.900968867902419,646.0,0.0
588,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-10 16:00:00+02:00,504.0,20.2375,3,-0.8660254037844384,-0.5000000000000004,0.4338837391175582,-0.900968867902419,504.0,0.0
589,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-10 17:00:00+02:00,559.0,19.61,3,-0.9659258262890684,-0.2588190451025206,0.4338837391175582,-0.900968867902419,559.0,0.0
590,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-10 18:00:00+02:00,544.0,19.3675,3,-1.0,-1.8369701987210294e-16,0.4338837391175582,-0.900968867902419,544.0,0.0
591,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-10 19:00:00+02:00,478.0,17.68,3,-0.9659258262890684,0.2588190451025203,0.4338837391175582,-0.900968867902419,478.0,0.0
592,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-10 20:00:00+02:00,288.0,18.41,3,-0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419,288.0,0.0
593,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-10 21:00:00+02:00,246.0,15.9625,3,-0.7071067811865477,0.7071067811865474,0.4338837391175582,-0.900968867902419,246.0,0.0
594,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-10 22:00:00+02:00,119.0,12.25,3,-0.5000000000000004,0.8660254037844384,0.4338837391175582,-0.900968867902419,119.0,0.0
595,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-10 23:00:00+02:00,23.0,6.2,3,-0.2588190451025215,0.965925826289068,0.4338837391175582,-0.900968867902419,23.0,0.0
596,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-11 00:00:00+02:00,41.0,24.21,4,0.0,1.0,-0.433883739117558,-0.9009688679024191,41.0,0.0
597,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-11 01:00:00+02:00,33.0,33.43,4,0.2588190451025207,0.9659258262890684,-0.433883739117558,-0.9009688679024191,33.0,0.0
598,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-11 02:00:00+02:00,23.0,23.366666666666664,4,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,23.0,0.0
599,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-11 03:00:00+02:00,17.0,13.386666666666663,4,0.7071067811865475,0.7071067811865476,-0.433883739117558,-0.9009688679024191,17.0,0.0
600,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-11 04:00:00+02:00,28.0,29.8675,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,28.0,0.0
601,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-11 05:00:00+02:00,44.0,23.4825,4,0.9659258262890684,0.2588190451025207,-0.433883739117558,-0.9009688679024191,44.0,0.0
602,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-11 06:00:00+02:00,114.0,20.3725,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,114.0,0.0
603,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-11 07:00:00+02:00,151.0,21.1575,4,0.9659258262890684,-0.2588190451025206,-0.433883739117558,-0.9009688679024191,151.0,0.0
604,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-11 08:00:00+02:00,269.0,17.939999999999998,4,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,269.0,0.0
605,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-11 09:00:00+02:00,489.0,20.9725,4,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,489.0,0.0
606,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-11 10:00:00+02:00,737.0,22.09,4,0.4999999999999999,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,737.0,0.0
607,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-11 11:00:00+02:00,643.0,21.9875,4,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,1071.5450362145814,1.0
608,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-11 12:00:00+02:00,612.0,19.175,4,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,612.0,0.0
609,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-11 13:00:00+02:00,610.0,20.5075,4,-0.2588190451025208,-0.9659258262890684,-0.433883739117558,-0.9009688679024191,610.0,0.0
610,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-11 14:00:00+02:00,576.0,17.91,4,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,576.0,0.0
611,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-11 15:00:00+02:00,272.0,6.68,4,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,272.0,0.0
612,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-11 16:00:00+02:00,222.0,20.6025,4,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,222.0,0.0
613,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-11 17:00:00+02:00,604.0,20.635,4,-0.9659258262890684,-0.2588190451025206,-0.433883739117558,-0.9009688679024191,175.45496378541867,1.0
614,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-11 18:00:00+02:00,585.0,19.8225,4,-1.0,-1.8369701987210294e-16,-0.433883739117558,-0.9009688679024191,585.0,0.0
615,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-11 19:00:00+02:00,448.0,21.02,4,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,448.0,0.0
616,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-11 20:00:00+02:00,280.0,19.6825,4,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,280.0,0.0
617,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-11 21:00:00+02:00,227.0,17.8175,4,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,227.0,0.0
618,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-11 22:00:00+02:00,186.0,11.73,4,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,186.0,0.0
619,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-11 23:00:00+02:00,39.0,4.69,4,-0.2588190451025215,0.965925826289068,-0.433883739117558,-0.9009688679024191,39.0,0.0
620,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-12 00:00:00+02:00,37.0,12.845,4,-0.2588190451025215,0.965925826289068,-0.433883739117558,-0.9009688679024191,37.0,0.0
621,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-12 01:00:00+02:00,40.0,22.06,5,0.2588190451025207,0.9659258262890684,-0.9749279121818236,-0.2225209339563146,40.0,0.0
622,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-12 02:00:00+02:00,32.0,23.6875,5,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,32.0,0.0
623,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-12 03:00:00+02:00,33.0,14.759999999999998,5,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,33.0,0.0
624,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-12 04:00:00+02:00,20.0,27.36,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,20.0,0.0
625,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-12 05:00:00+02:00,40.0,28.2825,5,0.9659258262890684,0.2588190451025207,-0.9749279121818236,-0.2225209339563146,40.0,0.0
626,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-12 06:00:00+02:00,67.0,20.2475,5,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,495.54503621458133,1.0
627,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-12 07:00:00+02:00,102.0,20.0375,5,0.9659258262890684,-0.2588190451025206,-0.9749279121818236,-0.2225209339563146,102.0,0.0
628,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-12 08:00:00+02:00,149.0,12.73,5,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,149.0,0.0
629,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-12 09:00:00+02:00,343.0,26.3,5,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,343.0,0.0
630,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-12 10:00:00+02:00,0.0,0.0,5,0.4999999999999999,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.0,1.0
631,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-12 11:00:00+02:00,520.0,25.6875,5,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,520.0,0.0
632,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-12 12:00:00+02:00,611.0,15.86,5,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,182.45496378541867,1.0
633,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-12 13:00:00+02:00,674.0,21.39,5,-0.2588190451025208,-0.9659258262890684,-0.9749279121818236,-0.2225209339563146,674.0,0.0
634,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-12 14:00:00+02:00,646.0,21.565,5,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,217.45496378541867,1.0
635,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-12 15:00:00+02:00,698.0,19.673333333333336,5,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,698.0,0.0
636,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-12 16:00:00+02:00,641.0,18.89,5,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,641.0,0.0
637,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-12 17:00:00+02:00,501.0,17.7425,5,-0.9659258262890684,-0.2588190451025206,-0.9749279121818236,-0.2225209339563146,501.0,0.0
638,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-12 18:00:00+02:00,424.0,16.2825,5,-1.0,-1.8369701987210294e-16,-0.9749279121818236,-0.2225209339563146,424.0,0.0
639,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-12 19:00:00+02:00,324.0,17.04,5,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,324.0,0.0
640,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-12 20:00:00+02:00,206.0,17.7275,5,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,206.0,0.0
641,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-12 21:00:00+02:00,170.0,14.8425,5,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,170.0,0.0
642,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-12 22:00:00+02:00,95.0,16.293333333333333,5,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,95.0,0.0
643,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-12 23:00:00+02:00,27.0,4.59,5,-0.2588190451025215,0.965925826289068,-0.9749279121818236,-0.2225209339563146,27.0,0.0
644,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-13 00:00:00+02:00,34.0,13.0875,5,-0.2588190451025215,0.965925826289068,-0.9749279121818236,-0.2225209339563146,34.0,0.0
645,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-13 01:00:00+02:00,48.0,20.9925,6,0.2588190451025207,0.9659258262890684,-0.7818314824680299,0.6234898018587334,48.0,0.0
646,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-13 02:00:00+02:00,26.0,11.5775,6,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334,26.0,0.0
647,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-13 03:00:00+02:00,16.0,28.5925,6,0.7071067811865475,0.7071067811865476,-0.7818314824680299,0.6234898018587334,16.0,0.0
648,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-13 04:00:00+02:00,16.0,19.205,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,16.0,0.0
649,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-13 05:00:00+02:00,14.0,26.9725,6,0.9659258262890684,0.2588190451025207,-0.7818314824680299,0.6234898018587334,14.0,0.0
650,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-13 06:00:00+02:00,29.0,13.755,6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,29.0,0.0
651,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-13 07:00:00+02:00,40.0,21.37,6,0.9659258262890684,-0.2588190451025206,-0.7818314824680299,0.6234898018587334,40.0,0.0
652,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-13 08:00:00+02:00,122.0,21.11,6,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,122.0,0.0
653,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-13 09:00:00+02:00,207.0,19.343333333333334,6,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,207.0,0.0
654,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-13 10:00:00+02:00,437.0,27.98,6,0.4999999999999999,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,437.0,0.0
655,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-13 11:00:00+02:00,675.0,19.605,6,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,675.0,0.0
656,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-13 12:00:00+02:00,587.0,14.1,6,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,587.0,0.0
657,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-13 13:00:00+02:00,542.0,13.26,6,-0.2588190451025208,-0.9659258262890684,-0.7818314824680299,0.6234898018587334,542.0,0.0
658,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-13 14:00:00+02:00,558.0,19.39,6,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,558.0,0.0
659,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-13 15:00:00+02:00,626.0,19.55666666666667,6,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,626.0,0.0
660,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-13 16:00:00+02:00,399.0,18.75,6,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,827.5450362145814,1.0
661,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-13 17:00:00+02:00,307.0,15.116666666666664,6,-0.9659258262890684,-0.2588190451025206,-0.7818314824680299,0.6234898018587334,307.0,0.0
662,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-13 18:00:00+02:00,164.0,13.13,6,-1.0,-1.8369701987210294e-16,-0.7818314824680299,0.6234898018587334,164.0,0.0
663,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-13 19:00:00+02:00,175.0,15.23,6,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,603.5450362145814,1.0
664,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-13 20:00:00+02:00,117.0,11.39,6,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,117.0,0.0
665,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-13 21:00:00+02:00,60.0,12.865,6,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,60.0,0.0
666,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-13 22:00:00+02:00,55.0,12.39,6,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,55.0,0.0
667,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-13 23:00:00+02:00,0.0,0.0,6,-0.2588190451025215,0.965925826289068,-0.7818314824680299,0.6234898018587334,0.0,0.0
668,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-14 00:00:00+02:00,10.0,26.725,6,-0.2588190451025215,0.965925826289068,-0.7818314824680299,0.6234898018587334,10.0,0.0
669,Innenstadt,3cc1e766-97c5-4ed0-92c3-a800b5be8658,2025-07-14 01:00:00+02:00,34.0,35.055,0,0.2588190451025207,0.9659258262890684,0.0,1.0,34.0,0.0
