name,SID,timestamp,visitors,avgDuration,weekday,hour_sin,hour_cos,weekday_sin,weekday_cos
Karlstraße 6,4ff66154-8c30-4f61-9e54-d5c1744c117c,2025-07-12 01:00:00+02:00,2.0,2.34,5,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146
Karlstraße 6,4ff66154-8c30-4f61-9e54-d5c1744c117c,2025-07-12 02:00:00+02:00,2.0,13.75,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
Karlstraße 6,4ff66154-8c30-4f61-9e54-d5c1744c117c,2025-07-12 03:00:00+02:00,2.0,25.434,5,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146
Karlstraße 6,4ff66154-8c30-4f61-9e54-d5c1744c117c,2025-07-12 04:00:00+02:00,5.0,18.22,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
Karlstraße 6,4ff66154-8c30-4f61-9e54-d5c1744c117c,2025-07-12 05:00:00+02:00,3.0,0.62,5,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146
Karlstraße 6,4ff66154-8c30-4f61-9e54-d5c1744c117c,2025-07-12 06:00:00+02:00,6.0,4.65,5,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
Karlstraße 6,4ff66154-8c30-4f61-9e54-d5c1744c117c,2025-07-12 07:00:00+02:00,14.0,5.543333333333333,5,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146
Karlstraße 6,4ff66154-8c30-4f61-9e54-d5c1744c117c,2025-07-12 08:00:00+02:00,20.0,6.72,5,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146
Karlstraße 6,4ff66154-8c30-4f61-9e54-d5c1744c117c,2025-07-12 09:00:00+02:00,44.0,13.75,5,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146
Karlstraße 6,4ff66154-8c30-4f61-9e54-d5c1744c117c,2025-07-12 10:00:00+02:00,0.0,0.0,5,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
Karlstraße 6,4ff66154-8c30-4f61-9e54-d5c1744c117c,2025-07-12 11:00:00+02:00,64.0,7.942500000000001,5,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146
Karlstraße 6,4ff66154-8c30-4f61-9e54-d5c1744c117c,2025-07-12 12:00:00+02:00,68.0,9.24,5,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
Karlstraße 6,4ff66154-8c30-4f61-9e54-d5c1744c117c,2025-07-12 13:00:00+02:00,88.0,11.93,5,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146
Karlstraße 6,4ff66154-8c30-4f61-9e54-d5c1744c117c,2025-07-12 14:00:00+02:00,52.0,11.975000000000001,5,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146
Karlstraße 6,4ff66154-8c30-4f61-9e54-d5c1744c117c,2025-07-12 15:00:00+02:00,114.0,8.8575,5,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146
Karlstraße 6,4ff66154-8c30-4f61-9e54-d5c1744c117c,2025-07-12 16:00:00+02:00,65.0,8.3,5,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
Karlstraße 6,4ff66154-8c30-4f61-9e54-d5c1744c117c,2025-07-12 17:00:00+02:00,66.0,8.0725,5,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146
Karlstraße 6,4ff66154-8c30-4f61-9e54-d5c1744c117c,2025-07-12 18:00:00+02:00,51.0,6.2299999999999995,5,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146
Karlstraße 6,4ff66154-8c30-4f61-9e54-d5c1744c117c,2025-07-12 19:00:00+02:00,33.0,7.71,5,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146
Karlstraße 6,4ff66154-8c30-4f61-9e54-d5c1744c117c,2025-07-12 20:00:00+02:00,18.0,5.54,5,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
Karlstraße 6,4ff66154-8c30-4f61-9e54-d5c1744c117c,2025-07-12 21:00:00+02:00,9.0,3.1,5,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146
Karlstraße 6,4ff66154-8c30-4f61-9e54-d5c1744c117c,2025-07-12 22:00:00+02:00,4.0,4.37,5,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
Karlstraße 6,4ff66154-8c30-4f61-9e54-d5c1744c117c,2025-07-12 23:00:00+02:00,2.0,0.28,5,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146
Karlstraße 6,4ff66154-8c30-4f61-9e54-d5c1744c117c,2025-07-13 00:00:00+02:00,11.0,12.18,6,0.0,1.0,-0.7818314824680299,0.6234898018587334
Karlstraße 6,4ff66154-8c30-4f61-9e54-d5c1744c117c,2025-07-13 01:00:00+02:00,6.0,9.283333333333333,6,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334
Karlstraße 6,4ff66154-8c30-4f61-9e54-d5c1744c117c,2025-07-13 02:00:00+02:00,2.0,9.26,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
Karlstraße 6,4ff66154-8c30-4f61-9e54-d5c1744c117c,2025-07-13 03:00:00+02:00,2.0,17.51,6,0.7071067811865475,0.7071067811865476,-0.7818314824680299,0.6234898018587334
Karlstraße 6,4ff66154-8c30-4f61-9e54-d5c1744c117c,2025-07-13 04:00:00+02:00,1.0,4.28,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
Karlstraße 6,4ff66154-8c30-4f61-9e54-d5c1744c117c,2025-07-13 05:00:00+02:00,1.0,2.67,6,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334
Karlstraße 6,4ff66154-8c30-4f61-9e54-d5c1744c117c,2025-07-13 06:00:00+02:00,1.0,0.13,6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
Karlstraße 6,4ff66154-8c30-4f61-9e54-d5c1744c117c,2025-07-13 07:00:00+02:00,5.0,8.12,6,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334
Karlstraße 6,4ff66154-8c30-4f61-9e54-d5c1744c117c,2025-07-13 08:00:00+02:00,11.0,13.685,6,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334
Karlstraße 6,4ff66154-8c30-4f61-9e54-d5c1744c117c,2025-07-13 09:00:00+02:00,30.0,10.35,6,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334
Karlstraße 6,4ff66154-8c30-4f61-9e54-d5c1744c117c,2025-07-13 10:00:00+02:00,48.0,7.5,6,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
Karlstraße 6,4ff66154-8c30-4f61-9e54-d5c1744c117c,2025-07-13 11:00:00+02:00,87.0,9.15,6,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334
Karlstraße 6,4ff66154-8c30-4f61-9e54-d5c1744c117c,2025-07-13 12:00:00+02:00,92.0,6.25,6,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
Karlstraße 6,4ff66154-8c30-4f61-9e54-d5c1744c117c,2025-07-13 13:00:00+02:00,77.0,6.49,6,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334
Karlstraße 6,4ff66154-8c30-4f61-9e54-d5c1744c117c,2025-07-13 14:00:00+02:00,106.0,15.81,6,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334
Karlstraße 6,4ff66154-8c30-4f61-9e54-d5c1744c117c,2025-07-13 15:00:00+02:00,134.0,11.756666666666666,6,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334
Karlstraße 6,4ff66154-8c30-4f61-9e54-d5c1744c117c,2025-07-13 16:00:00+02:00,63.0,9.096666666666666,6,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334
Karlstraße 6,4ff66154-8c30-4f61-9e54-d5c1744c117c,2025-07-13 17:00:00+02:00,40.0,10.469999999999999,6,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334
Karlstraße 6,4ff66154-8c30-4f61-9e54-d5c1744c117c,2025-07-13 18:00:00+02:00,12.0,5.923333333333333,6,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334
Karlstraße 6,4ff66154-8c30-4f61-9e54-d5c1744c117c,2025-07-13 19:00:00+02:00,16.0,4.16,6,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334
Karlstraße 6,4ff66154-8c30-4f61-9e54-d5c1744c117c,2025-07-13 20:00:00+02:00,18.0,5.859999999999999,6,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
Karlstraße 6,4ff66154-8c30-4f61-9e54-d5c1744c117c,2025-07-13 21:00:00+02:00,7.0,10.025,6,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334
Karlstraße 6,4ff66154-8c30-4f61-9e54-d5c1744c117c,2025-07-13 22:00:00+02:00,3.0,5.0125,6,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334
Karlstraße 6,4ff66154-8c30-4f61-9e54-d5c1744c117c,2025-07-13 23:00:00+02:00,2.0,0.39,6,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334
Karlstraße 6,4ff66154-8c30-4f61-9e54-d5c1744c117c,2025-07-14 00:00:00+02:00,14.0,37.988,0,0.0,1.0,0.0,1.0
Karlstraße 6,4ff66154-8c30-4f61-9e54-d5c1744c117c,2025-07-14 01:00:00+02:00,7.0,28.378999999999998,0,0.0,1.0,0.0,1.0
Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-06-30 03:00:00+02:00,2.0,7.9,0,0.7071067811865475,0.7071067811865476,0.0,1.0
Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-06-30 04:00:00+02:00,5.0,7.01,0,0.8660254037844386,0.5000000000000001,0.0,1.0
Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-06-30 05:00:00+02:00,3.0,2.15,0,0.9659258262890683,0.25881904510252074,0.0,1.0
Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-06-30 06:00:00+02:00,16.0,9.3725,0,1.0,6.123233995736766e-17,0.0,1.0
Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-06-30 07:00:00+02:00,25.0,3.3725,0,0.9659258262890683,-0.25881904510252063,0.0,1.0
Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-06-30 08:00:00+02:00,18.0,4.734999999999999,0,0.8660254037844387,-0.4999999999999998,0.0,1.0
Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-06-30 09:00:00+02:00,18.0,14.3075,0,0.7071067811865476,-0.7071067811865475,0.0,1.0
Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-06-30 10:00:00+02:00,24.0,5.58,0,0.49999999999999994,-0.8660254037844387,0.0,1.0
Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-06-30 11:00:00+02:00,38.0,8.5725,0,0.258819045102521,-0.9659258262890682,0.0,1.0
Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-06-30 12:00:00+02:00,40.0,13.905,0,1.2246467991473532e-16,-1.0,0.0,1.0
Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-06-30 13:00:00+02:00,27.0,11.2975,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0
Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-06-30 14:00:00+02:00,44.0,7.5625,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0
Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-06-30 15:00:00+02:00,23.0,11.57,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0
Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-06-30 16:00:00+02:00,39.0,9.646666666666667,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0
Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-06-30 17:00:00+02:00,32.0,9.403333333333334,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0
Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-06-30 18:00:00+02:00,50.0,12.379999999999999,0,-1.0,-1.8369701987210297e-16,0.0,1.0
Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-06-30 19:00:00+02:00,39.0,15.146666666666667,0,-0.9659258262890684,0.2588190451025203,0.0,1.0
Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-06-30 20:00:00+02:00,49.0,16.5125,0,-0.8660254037844386,0.5000000000000001,0.0,1.0
Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-06-30 21:00:00+02:00,28.0,16.568,0,-0.7071067811865477,0.7071067811865474,0.0,1.0
Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-06-30 22:00:00+02:00,12.0,9.816666666666666,0,-0.5000000000000004,0.8660254037844384,0.0,1.0
Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-06-30 23:00:00+02:00,2.0,1.7,0,-0.25881904510252157,0.9659258262890681,0.0,1.0
Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-07-01 00:00:00+02:00,11.0,5.32,1,0.0,1.0,0.7818314824680298,0.6234898018587336
Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-07-01 01:00:00+02:00,7.0,1.58,1,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336
Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-07-01 02:00:00+02:00,1.0,29.0,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-07-01 03:00:00+02:00,3.0,16.51,1,0.7071067811865475,0.7071067811865476,0.7818314824680298,0.6234898018587336
Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-07-01 04:00:00+02:00,3.0,3.67,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-07-01 05:00:00+02:00,3.0,2.05,1,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336
Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-07-01 06:00:00+02:00,16.0,5.237500000000001,1,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-07-01 07:00:00+02:00,32.0,5.4775,1,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336
Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-07-01 08:00:00+02:00,23.0,8.805,1,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336
Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-07-01 09:00:00+02:00,23.0,7.336666666666666,1,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336
Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-07-01 10:00:00+02:00,21.0,14.456666666666665,1,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336
Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-07-01 11:00:00+02:00,27.0,7.075,1,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336
Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-07-01 12:00:00+02:00,24.0,6.493333333333333,1,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-07-01 13:00:00+02:00,24.0,4.3225,1,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336
Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-07-01 14:00:00+02:00,19.0,9.47,1,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336
Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-07-01 15:00:00+02:00,18.0,10.120000000000001,1,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336
Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-07-01 16:00:00+02:00,26.0,10.233333333333334,1,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336
Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-07-01 17:00:00+02:00,23.0,5.755,1,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336
Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-07-01 18:00:00+02:00,34.0,6.717499999999999,1,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336
Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-07-01 19:00:00+02:00,40.0,15.025,1,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336
Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-07-01 20:00:00+02:00,29.0,16.995,1,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-07-01 21:00:00+02:00,25.0,12.953333333333333,1,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336
Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-07-01 22:00:00+02:00,9.0,7.407500000000001,1,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336
Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-07-01 23:00:00+02:00,1.0,0.13,1,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336
Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-07-02 00:00:00+02:00,13.0,28.21,2,0.0,1.0,0.9749279121818236,-0.22252093395631434
Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-07-02 01:00:00+02:00,4.0,27.75666666666667,2,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434
Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-07-02 02:00:00+02:00,2.0,13.878333333333336,2,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434
Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-07-02 03:00:00+02:00,0.0,0.0,2,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434
Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-07-02 04:00:00+02:00,3.0,15.15,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-07-02 05:00:00+02:00,4.0,7.3325,2,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434
Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-07-02 06:00:00+02:00,7.0,7.846666666666667,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-07-02 07:00:00+02:00,33.0,6.573333333333333,2,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434
Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-07-02 08:00:00+02:00,26.0,6.796666666666667,2,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-07-02 09:00:00+02:00,20.0,9.915,2,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434
Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-07-02 10:00:00+02:00,21.0,10.65,2,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434
Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-07-02 11:00:00+02:00,31.0,9.82,2,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434
Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-07-02 12:00:00+02:00,29.0,10.0475,2,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-07-02 13:00:00+02:00,25.0,10.870000000000001,2,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434
Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-07-02 14:00:00+02:00,22.0,5.22,2,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434
Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-07-02 15:00:00+02:00,22.0,8.4375,2,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434
Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-07-02 16:00:00+02:00,38.0,9.870000000000001,2,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-07-02 17:00:00+02:00,33.0,14.335,2,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434
Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-07-02 18:00:00+02:00,36.0,11.4375,2,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434
Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-07-02 19:00:00+02:00,30.0,20.585,2,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434
Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-07-02 20:00:00+02:00,37.0,22.155,2,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-07-02 21:00:00+02:00,23.0,9.395,2,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434
Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-07-02 22:00:00+02:00,6.0,7.080000000000001,2,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-07-02 23:00:00+02:00,3.0,5.46,2,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434
Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-07-03 00:00:00+02:00,3.0,26.555,2,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434
Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-07-03 01:00:00+02:00,4.0,47.65,3,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419
Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-07-03 02:00:00+02:00,3.0,54.9475,3,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-07-03 03:00:00+02:00,1.0,2.43,3,0.7071067811865475,0.7071067811865476,0.43388373911755823,-0.900968867902419
Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-07-03 04:00:00+02:00,1.0,45.5,3,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-07-03 05:00:00+02:00,3.0,9.665,3,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419
Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-07-03 06:00:00+02:00,16.0,7.71,3,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-07-03 07:00:00+02:00,24.0,7.3500000000000005,3,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419
Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-07-03 08:00:00+02:00,24.0,8.4075,3,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-07-03 09:00:00+02:00,19.0,12.3225,3,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419
Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-07-03 10:00:00+02:00,29.0,11.925,3,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419
Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-07-03 11:00:00+02:00,37.0,14.7875,3,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419
Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-07-03 12:00:00+02:00,28.0,10.386666666666667,3,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-07-03 13:00:00+02:00,36.0,8.833333333333334,3,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419
Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-07-03 14:00:00+02:00,36.0,9.843333333333334,3,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419
Hauptstraße 52 Marktplatz,5ee75133-74ce-4a65-ac22-be263ad8566a,2025-07-03 15:00:00+02:00,32.0,13.620000000000001,3,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419
